passID,timestamp,stationRef,vehicleRef,charge,tagAbbr,home
FIU9600165,8-9-2021 22:50,OO05,UO75YNW62238,2.8,KO,false
UIM2604692,8-9-2021 23:09,OO11,IC95TLY24827,2,OO,true
QXL0442190,9-9-2021 00:04,EG04,DW44ZOO26361,2.5,EG,true
XKZ3458937,9-9-2021 00:20,NE03,PD45WOT56494,2,NE,true
VJQ9474869,9-9-2021 01:31,NE00,IA29IQS63679,1,NE,true
PEB6906762,9-9-2021 01:46,KO06,FL13UMN92207,1,KO,true
XEP9837110,9-9-2021 03:00,AO15,KF48RSD79865,2.8,MR,false
LUZ0927135,9-9-2021 03:19,NE06,FY47TUN40300,1,NE,true
NKZ0735448,9-9-2021 03:23,GF00,WU78BMX13511,1,GF,true
YAA4110574,9-9-2021 04:18,MR03,KF48RSD79865,2.8,MR,true
WLT4575389,9-9-2021 04:35,NE12,OY94SZK34436,2.5,NE,true
XHU8021548,9-9-2021 08:40,GF00,JE65QJK64802,2.8,GF,true
DFH4309896,9-9-2021 09:26,OO04,RK48BOP88344,2.8,OO,true
LKH3572616,9-9-2021 09:44,NE03,QP02SYE47964,2.8,NE,true
ECQ2527336,9-9-2021 10:51,OO11,VJ92OYV94295,2.5,OO,true
GFT0052357,9-9-2021 11:24,NE08,QP02SYE47964,2.8,NE,true
TLG1887639,9-9-2021 11:25,EG10,EM54HQI58682,1.5,OO,false
MFP8851184,9-9-2021 11:35,GF00,UF84JOS00561,2.8,GF,true
GPW3051683,9-9-2021 12:49,AO14,RR73DWB65452,2.8,AO,true
ECX5378613,9-9-2021 13:41,AO06,LG64ARC91224,13,AO,true
JRA5718735,9-9-2021 13:43,AO00,DV04FQL29609,3.1,AO,true
LPS8183633,9-9-2021 14:32,NE03,FY47TUN40300,2.8,NE,true
HDK7525936,9-9-2021 16:03,MR06,RR98KQE80731,1.25,MR,true
QMY2300948,9-9-2021 16:10,AO00,BM25PHF40639,13,AO,true
KFE8017377,9-9-2021 17:11,KO07,DO24BCW15511,1.25,KO,true
GGY0946331,9-9-2021 17:29,EG08,QN12NTR81378,2,GF,false
PYB9678844,9-9-2021 17:46,NE03,VX68BAR38623,1.5,NE,true
ZAV9898036,9-9-2021 19:00,OO12,QR03XCJ37459,2.8,OO,true
IBO1519820,9-9-2021 19:08,AO16,CP56DAO45598,2.8,GF,false
UGY5747225,9-9-2021 19:10,AO00,DV04FQL29609,3.1,AO,true
ZIV2291555,9-9-2021 19:51,EG12,TV81MAQ99005,2.8,EG,true
OBN5285273,9-9-2021 20:56,NE12,OY94SZK34436,2.5,NE,true
VMW2045194,9-9-2021 20:59,OO08,RK48BOP88344,2.8,OO,true
ELI5535653,9-9-2021 21:02,EG11,IW53OQE31439,2.8,EG,true
LFK5388540,9-9-2021 21:54,AO12,IO09FGE68100,2.8,GF,false
VMY2486256,9-9-2021 22:52,GF00,BY85QGR11636,2.5,GF,true
RXZ4250532,9-9-2021 23:53,MR05,QX75YWC61835,2.8,OO,false
GJO3596501,10-9-2021 00:10,NE12,LG64ARC91224,2,AO,false
BMS0746797,10-9-2021 01:09,AO07,UA13YTK28483,2.8,MR,false
UVB4542327,10-9-2021 01:30,AO08,SU00RDZ36214,2.8,AO,true
YQZ5784508,10-9-2021 02:14,MR04,IZ65WAT29135,2,MR,true
ZET8047228,10-9-2021 03:31,GF00,YX66XYW62640,3.1,GF,true
MJO8443203,10-9-2021 04:22,AO01,LG64ARC91224,13,AO,true
ZHV0825767,10-9-2021 07:22,EG00,IW53OQE31439,2.8,EG,true
SSH5435949,10-9-2021 07:37,NE12,SL09NOT64494,2,GF,false
ZDF5740702,10-9-2021 07:44,OO12,BK77KNV91142,2.8,OO,true
WFL0989782,10-9-2021 07:55,AO14,RV87TIY76692,2.8,KO,false
QTF1967663,10-9-2021 08:07,KO09,IZ65WAT29135,1.25,MR,false
TUN6056534,10-9-2021 08:19,NE11,LG64ARC91224,1,AO,false
PLV0455159,10-9-2021 09:27,AO17,SY96JDQ97089,2.8,AO,true
ICT3012985,10-9-2021 09:38,KO07,XV91YMP27722,3.1,MR,false
VAD0357898,10-9-2021 10:26,KO00,JO50FSF60755,2.2,KO,true
YLL1920560,10-9-2021 10:58,GF00,XF28DGK65250,2,GF,true
ZQB0393195,10-9-2021 11:06,EG06,JD78PQD35395,1,EG,true
FKG5267853,10-9-2021 12:22,NE03,EV77EDV52985,1,NE,true
RVO2027301,10-9-2021 12:28,OO13,RK48BOP88344,2.8,OO,true
XFU3114215,10-9-2021 12:44,KO05,KB55KTM48860,2.5,KO,true
LZI5858526,10-9-2021 13:12,GF00,XF28DGK65250,2,GF,true
BPU7177027,10-9-2021 14:04,OO13,XV40HUQ04740,1,OO,true
SQM5693842,10-9-2021 14:29,MR07,XV91YMP27722,2.5,MR,true
WGL5670935,10-9-2021 15:28,KO06,IA29IQS63679,2.5,NE,false
LNZ8824660,10-9-2021 15:30,KO01,ZY93PCY41868,2,KO,true
FEW3199725,10-9-2021 17:08,NE05,NY14GZR94632,2.8,NE,true
JQP4914850,10-9-2021 19:14,MR01,EN26OAB52983,2.8,GF,false
QIS4982699,10-9-2021 19:20,KO00,RV87TIY76692,2.5,KO,true
GMI5635753,10-9-2021 22:09,AO02,NY14GZR94632,2.8,NE,false
ZIY9700461,10-9-2021 22:23,OO04,XV40HUQ04740,1,OO,true
EKW6616494,10-9-2021 22:41,NE00,PM58XHX45588,1.5,NE,true
AZB2420374,10-9-2021 22:58,GF00,UF84JOS00561,2.8,GF,true
LEW0932317,11-9-2021 01:27,OO02,WG11QVY31890,1,OO,true
HKA5184425,11-9-2021 01:51,AO09,HT62RDI04611,2.8,AO,true
MFC0142172,11-9-2021 02:38,OO09,BK77KNV91142,2.8,OO,true
AKX4610426,11-9-2021 02:45,MR01,HA82SCK64299,1.5,MR,true
FMX7076676,11-9-2021 03:12,NE15,VX68BAR38623,1.5,NE,true
CZB1882844,11-9-2021 03:46,EG02,ZY93PCY41868,2,KO,false
WRI2956617,11-9-2021 04:24,AO02,HT62RDI04611,2.8,AO,true
GXJ7550597,11-9-2021 04:49,NE02,EE22TMX10817,1,OO,false
CMK8487072,11-9-2021 05:38,AO06,SY96JDQ97089,1.5,AO,true
TEV3826634,11-9-2021 05:41,OO03,AY38OQF67603,2.8,OO,true
RMW2620427,11-9-2021 06:32,NE12,BK77KNV91142,1.5,OO,false
DDU1097957,11-9-2021 07:46,AO03,BI87HYL81972,2.8,MR,false
HAM7938265,11-9-2021 08:26,OO12,EM54HQI58682,2.8,OO,true
DZR6148872,11-9-2021 09:17,GF00,JE65QJK64802,2.8,GF,true
AKV1454498,11-9-2021 11:20,EG12,CM15YCB60994,2,EG,true
ZAL3553185,11-9-2021 12:01,OO04,UA13YTK28483,2.8,MR,false
GUA9172588,11-9-2021 12:05,OO13,RK48BOP88344,2.8,OO,true
RBM9369090,11-9-2021 12:06,EG08,SL09NOT64494,1,GF,false
HER7153932,11-9-2021 13:51,OO11,WG11QVY31890,1,OO,true
QAP1509045,11-9-2021 14:03,KO03,LG64ARC91224,1,AO,false
TWI3432054,11-9-2021 14:18,EG06,WU78BMX13511,1,GF,false
FVV0562752,11-9-2021 15:00,AO10,DP11ENT03275,3.1,AO,true
PEV5596658,11-9-2021 15:02,AO12,HT62RDI04611,2.8,AO,true
FAN5312562,11-9-2021 15:11,NE02,IC95TLY24827,1.25,OO,false
QOJ7718274,11-9-2021 15:50,OO02,BK77KNV91142,2.8,OO,true
VPK8622977,11-9-2021 16:51,MR00,DO24BCW15511,2.8,KO,false
PCN2711879,11-9-2021 17:10,NE06,WY00MLL63827,3.1,KO,false
TLY1029940,11-9-2021 17:30,GF00,BI87HYL81972,13,MR,false
TIR5591677,11-9-2021 17:50,EG06,CM15YCB60994,2,EG,true
VGX0066544,11-9-2021 18:23,NE03,IC95TLY24827,2,OO,false
CBG5251477,11-9-2021 19:48,OO04,JF94VYA88954,2.8,OO,true
YJP6674173,11-9-2021 20:47,EG04,EC02LZC49528,2.8,EG,true
LOO1123062,11-9-2021 21:18,OO03,RK48BOP88344,2.8,OO,true
DKB2416892,11-9-2021 22:47,OO11,XV40HUQ04740,1,OO,true
MRA8499370,12-9-2021 00:41,AO17,RR73DWB65452,2.8,AO,true
OVW4111733,12-9-2021 03:13,MR05,QO68DIC93032,2.5,MR,true
SWS0856736,12-9-2021 03:47,OO00,AY38OQF67603,2.8,OO,true
HNN5490577,12-9-2021 04:41,KO08,JO50FSF60755,2.2,KO,true
HAA8651484,12-9-2021 04:56,MR00,EZ65FLV39493,2.8,MR,true
VXI3052223,12-9-2021 07:06,OO00,QX75YWC61835,2.5,OO,true
OXA3255243,12-9-2021 07:29,KO01,MQ65WJJ60020,1.25,KO,true
SML9460530,12-9-2021 07:41,NE13,VX68BAR38623,1.5,NE,true
GIK9957935,12-9-2021 07:55,KO06,UO75YNW62238,2.8,KO,true
FFI3597528,12-9-2021 08:14,EG03,EM54HQI58682,2.2,OO,false
HWO9445539,12-9-2021 08:18,MR01,HW75BKT77773,1.5,KO,false
WDH3725059,12-9-2021 08:34,MR02,QO68DIC93032,2.5,MR,true
OHB9917904,12-9-2021 09:17,NE02,QO68DIC93032,2.2,MR,false
KUQ1533898,12-9-2021 09:48,OO08,QW79CHL42244,2.8,KO,false
DLP2625781,12-9-2021 12:07,OO08,JF94VYA88954,2.8,OO,true
NYI3375552,12-9-2021 14:17,KO06,HW75BKT77773,2.2,KO,true
QAD3994421,12-9-2021 14:58,NE06,OY94SZK34436,2.5,NE,true
EZJ7764603,12-9-2021 15:53,NE13,FY47TUN40300,1,NE,true
VOI3123092,12-9-2021 16:51,GF00,CK97FAU13897,2.5,GF,true
XBF8763796,12-9-2021 16:58,MR05,ZY93PCY41868,2.2,KO,false
KPQ8728524,12-9-2021 16:59,MR06,UA13YTK28483,2.8,MR,true
BLH5535513,12-9-2021 18:07,OO11,QX75YWC61835,2.5,OO,true
RDN1925839,12-9-2021 18:22,AO07,MX39VOS38645,2.8,AO,true
UGZ4011002,12-9-2021 18:46,NE11,OY94SZK34436,2.8,NE,true
BRE6433396,12-9-2021 19:14,GF00,WU78BMX13511,1,GF,true
VNR7423970,12-9-2021 19:47,OO09,QR03XCJ37459,2.8,OO,true
EWF9631603,12-9-2021 20:24,MR01,EZ65FLV39493,2.8,MR,true
WJP9465045,12-9-2021 21:10,GF00,PF04UCA93312,3.1,GF,true
FQG3115363,12-9-2021 21:24,OO08,VJ92OYV94295,2.5,OO,true
YVJ5534917,12-9-2021 22:09,KO05,FL13UMN92207,1,KO,true
UEK1303685,12-9-2021 22:15,MR04,UA13YTK28483,2.8,MR,true
LTM4303094,12-9-2021 22:32,AO08,DP11ENT03275,3.1,AO,true
OCD2004873,13-9-2021 02:54,NE00,IA29IQS63679,1,NE,true
VRA6303478,13-9-2021 03:36,EG03,DW44ZOO26361,2.5,EG,true
VQH6741796,13-9-2021 04:05,AO07,YX66XYW62640,2.8,GF,false
MOQ1393608,13-9-2021 04:51,NE02,VX68BAR38623,2,NE,true
EZR7395019,13-9-2021 04:57,MR01,IZ65WAT29135,2,MR,true
WUN1866403,13-9-2021 06:40,MR01,EZ65FLV39493,2.8,MR,true
MNM8277652,13-9-2021 08:16,GF00,CP56DAO45598,2.8,GF,true
QHF8754802,13-9-2021 08:52,GF00,PF04UCA93312,3.1,GF,true
VAP3985760,13-9-2021 09:02,NE07,NZ35XLQ89678,1.5,NE,true
XOK0345217,13-9-2021 09:18,MR04,DW44ZOO26361,3.1,EG,false
IXP6837537,13-9-2021 10:37,KO04,RK48BOP88344,2.2,OO,false
MEC3249592,13-9-2021 11:40,MR01,QO68DIC93032,2.5,MR,true
NIA8617197,13-9-2021 12:23,GF00,UF84JOS00561,2.8,GF,true
JFF5891640,13-9-2021 16:24,EG07,TZ48CCW54765,3.1,EG,true
DNN9247184,13-9-2021 16:53,GF00,KW50MJG67260,2.2,GF,true
JTI1140909,13-9-2021 17:20,AO02,JO50FSF60755,2.8,KO,false
OEH3287816,13-9-2021 17:54,KO07,ED51EWW52190,2.8,KO,true
VPX6468803,13-9-2021 18:12,KO01,QO77TFN61853,2.2,KO,true
ADJ3279984,13-9-2021 19:04,OO12,JF94VYA88954,2.8,OO,true
KJB3173969,13-9-2021 19:26,NE11,PM58XHX45588,1.5,NE,true
XHQ5608434,13-9-2021 19:52,OO06,AY38OQF67603,2.8,OO,true
QYL2829784,13-9-2021 21:44,GF00,CK97FAU13897,2.5,GF,true
YFV7885306,13-9-2021 22:34,GF00,PF04UCA93312,3.1,GF,true
WTF5215033,13-9-2021 23:49,MR05,QO68DIC93032,2.5,MR,true
WRK4635031,14-9-2021 00:06,AO07,YH66OKD41942,2.8,KO,false
DBT9483303,14-9-2021 00:34,OO07,QR03XCJ37459,2.8,OO,true
KYY9361348,14-9-2021 00:50,OO01,BK77KNV91142,2.8,OO,true
MHV1403032,14-9-2021 01:11,OO10,AY38OQF67603,2.8,OO,true
PBV0529275,14-9-2021 01:23,AO12,DV04FQL29609,3.1,AO,true
BXR2917193,14-9-2021 01:31,KO03,WY00MLL63827,1,KO,true
MHS6972854,14-9-2021 02:01,OO01,RK48BOP88344,2.8,OO,true
UJR0650462,14-9-2021 05:18,NE03,PD45WOT56494,2,NE,true
TIU6472126,14-9-2021 06:45,AO14,SY96JDQ97089,1.5,AO,true
TUS7940936,14-9-2021 07:02,NE09,EG95RTB75032,2.8,NE,true
IOI1241439,14-9-2021 07:19,KO02,FL13UMN92207,1,KO,true
XTI7488830,14-9-2021 08:30,KO09,WY00MLL63827,1,KO,true
UJZ8529449,14-9-2021 09:21,AO03,YL27IFD65117,2,AO,true
GKW2463339,14-9-2021 09:44,NE02,QW79CHL42244,1,KO,false
SAT3802808,14-9-2021 09:49,NE13,VX68BAR38623,1.5,NE,true
EFE6889106,14-9-2021 09:51,NE07,PM58XHX45588,1.5,NE,true
UCN5382356,14-9-2021 10:28,NE02,PD45WOT56494,2,NE,true
XEG0649650,14-9-2021 10:56,NE07,NZ35XLQ89678,1.5,NE,true
KTZ8163147,14-9-2021 11:16,NE10,FY47TUN40300,1,NE,true
MKC3000727,14-9-2021 11:40,KO05,FL13UMN92207,1,KO,true
VGS3908363,14-9-2021 12:14,KO00,JO50FSF60755,2.2,KO,true
ABX7973469,14-9-2021 12:15,KO09,EG95RTB75032,1.25,NE,false
RWU7770947,14-9-2021 13:17,GF00,MA30QLI76818,2.5,GF,true
QSY5516794,14-9-2021 14:37,EG09,ZY93PCY41868,3.1,KO,false
EYD4683188,14-9-2021 15:25,KO07,QW79CHL42244,2.8,KO,true
WYZ7343106,14-9-2021 15:54,NE10,PM58XHX45588,1.5,NE,true
SRT7084612,14-9-2021 19:33,AO16,HT62RDI04611,2.8,AO,true
MBI6190756,14-9-2021 20:01,MR04,RR98KQE80731,1.25,MR,true
YIM4042054,14-9-2021 20:13,NE05,RR98KQE80731,2.5,MR,false
AXK6628133,14-9-2021 21:49,EG00,JE65QJK64802,2.2,GF,false
BMS2505746,14-9-2021 22:23,NE09,EV77EDV52985,1,NE,true
VJG9666471,14-9-2021 22:59,KO01,VJ92OYV94295,1.25,OO,false
WFK5593226,14-9-2021 23:10,EG01,IN99SEN20660,2.8,EG,true
CNC9944741,14-9-2021 23:28,GF00,YX66XYW62640,3.1,GF,true
YFI7534476,14-9-2021 23:54,NE05,NZ35XLQ89678,1.5,NE,true
GPW2799588,14-9-2021 23:56,MR02,UA13YTK28483,2.8,MR,true
PSZ4972133,15-9-2021 00:54,AO11,QO77TFN61853,2.8,KO,false
XMR2684445,15-9-2021 01:10,NE05,PM58XHX45588,1.5,NE,true
FSD8414093,15-9-2021 01:32,OO03,JF94VYA88954,2.8,OO,true
AMA1465987,15-9-2021 01:35,AO15,LG64ARC91224,13,AO,true
WIP9146524,15-9-2021 03:52,AO14,TZ48CCW54765,2.8,EG,false
YPZ2119326,15-9-2021 03:59,MR07,BI87HYL81972,1,MR,true
GBD1486902,15-9-2021 04:20,GF00,MA30QLI76818,2.5,GF,true
QTT3067852,15-9-2021 05:02,OO13,BK77KNV91142,2.8,OO,true
YBE0948938,15-9-2021 05:16,AO06,HT62RDI04611,2.8,AO,true
QZE7480830,15-9-2021 05:32,OO07,DW44ZOO26361,1,EG,false
UYD4900357,15-9-2021 05:33,NE00,VL67TFO75321,1.5,EG,false
LHT3732543,15-9-2021 06:10,GF00,XF28DGK65250,2,GF,true
YWD4663280,15-9-2021 06:29,MR05,BI87HYL81972,1,MR,true
ASD3137385,15-9-2021 07:36,EG00,HW75BKT77773,1,KO,false
NTQ3059642,15-9-2021 10:17,KO00,RV87TIY76692,2.5,KO,true
NEA1007532,15-9-2021 10:28,GF00,MP14WFM40909,2.8,GF,true
ISO8201566,15-9-2021 10:48,OO00,LC72NRN52084,3.1,OO,true
LMI3604878,15-9-2021 12:37,KO04,ZY93PCY41868,1.5,KO,true
XLO9460631,15-9-2021 14:17,NE00,NY14GZR94632,2.8,NE,true
SGM8763202,15-9-2021 15:06,NE15,QP02SYE47964,2.8,NE,true
UKQ4875309,15-9-2021 15:07,AO16,YL27IFD65117,2,AO,true
QHM3935226,15-9-2021 15:18,MR03,KF48RSD79865,2.8,MR,true
JJY7476862,15-9-2021 17:09,EG03,XV40HUQ04740,2,OO,false
WUF3339306,15-9-2021 17:27,NE00,XV40HUQ04740,2,OO,false
KFU1940057,15-9-2021 17:49,OO03,QR03XCJ37459,2.8,OO,true
UXM3777490,15-9-2021 18:39,OO01,AT19HLV57173,2.8,OO,true
MRP5946507,15-9-2021 19:06,NE12,PM58XHX45588,1.5,NE,true
LTY9829589,15-9-2021 20:56,NE06,QP02SYE47964,2.8,NE,true
AOA7514076,15-9-2021 23:05,NE11,VX68BAR38623,1.5,NE,true
BRV3534417,15-9-2021 23:31,OO02,QU94IGC75528,1.5,EG,false
PTN4859576,16-9-2021 00:59,OO01,JF94VYA88954,2.8,OO,true
YTR6212372,16-9-2021 02:23,GF00,CP56DAO45598,2.8,GF,true
AKV1672094,16-9-2021 03:20,OO13,LC72NRN52084,3.1,OO,true
SCL5915727,16-9-2021 03:21,AO19,BZ76ROL87339,1,AO,true
RQU0758609,16-9-2021 03:31,AO17,LG64ARC91224,13,AO,true
QAW1928579,16-9-2021 05:09,KO01,ZY93PCY41868,1.5,KO,true
BEJ6732971,16-9-2021 05:23,GF00,CK97FAU13897,2.5,GF,true
YMR4065605,16-9-2021 05:58,OO07,AY38OQF67603,2.8,OO,true
IJS4745176,16-9-2021 06:27,AO19,NZ35XLQ89678,2.8,NE,false
SHF8760756,16-9-2021 06:32,GF00,MA30QLI76818,2.5,GF,true
EII7686172,16-9-2021 07:09,GF00,YX66XYW62640,3.1,GF,true
GYT8553953,16-9-2021 07:32,AO09,EG95RTB75032,2.8,NE,false
HLE8796933,16-9-2021 07:47,OO08,EM54HQI58682,2.8,OO,true
MGP6624884,16-9-2021 08:55,EG01,CM15YCB60994,2,EG,true
YZL0658184,16-9-2021 09:36,MR06,QN23UHH39091,2.8,MR,true
NWK7122228,16-9-2021 09:53,NE08,PD45WOT56494,2,NE,true
NOA5744801,16-9-2021 10:21,NE04,IO09FGE68100,2.5,GF,false
VYO6069415,16-9-2021 11:27,GF00,MA30QLI76818,2.5,GF,true
WUI5772775,16-9-2021 11:38,GF00,UF84JOS00561,2.8,GF,true
FOD4155272,16-9-2021 12:42,AO09,PE73VJU23485,2.8,AO,true
GPK1503789,16-9-2021 14:49,EG06,TE24LCO18661,1.25,EG,true
QUR4960420,16-9-2021 15:41,OO01,IC95TLY24827,1.5,OO,true
UFP5032434,16-9-2021 15:50,KO06,FL13UMN92207,1,KO,true
MHC1304670,16-9-2021 16:11,OO11,LC72NRN52084,3.1,OO,true
VEG4364122,16-9-2021 18:00,KO01,ZY93PCY41868,1.5,KO,true
GSM7465507,16-9-2021 18:28,NE14,UF84JOS00561,2,GF,false
UDG5578632,16-9-2021 19:15,EG02,NO82BAX82566,2.5,NE,false
WEW4291381,16-9-2021 19:24,EG08,IW53OQE31439,2.8,EG,true
ZIQ3913563,16-9-2021 20:03,OO02,EE22TMX10817,2,OO,true
RUS2000732,16-9-2021 21:11,GF00,UF84JOS00561,2.8,GF,true
BHX6431562,16-9-2021 21:37,OO06,BK77KNV91142,2.8,OO,true
IVO6609483,16-9-2021 22:46,EG07,TV81MAQ99005,2.8,EG,true
MNE0928908,16-9-2021 23:54,KO00,IX01MVL33676,2.5,KO,true
ZLC1727604,17-9-2021 01:07,OO11,SL09NOT64494,1,GF,false
URV8091650,17-9-2021 01:13,NE04,EG95RTB75032,2.8,NE,true
IIB8743583,17-9-2021 01:39,OO06,JF94VYA88954,2.8,OO,true
TGI0937881,17-9-2021 01:43,OO09,HR53SRO94328,2.2,MR,false
QGY4589784,17-9-2021 02:55,NE07,FY47TUN40300,1,NE,true
CRO7268319,17-9-2021 03:27,AO11,DP11ENT03275,3.1,AO,true
DHN7040529,17-9-2021 03:50,OO00,VJ92OYV94295,2.5,OO,true
NOK5175791,17-9-2021 05:26,OO04,LC72NRN52084,3.1,OO,true
RUF4013948,17-9-2021 08:23,MR05,IZ65WAT29135,2,MR,true
FOH5372870,17-9-2021 09:09,MR04,EZ65FLV39493,2.8,MR,true
ITA3101014,17-9-2021 09:50,NE08,JV67MTI17124,2.5,NE,true
FZS0885436,17-9-2021 10:00,KO06,FL13UMN92207,1,KO,true
XPG3347803,17-9-2021 10:19,NE07,PM58XHX45588,1.5,NE,true
KWP8561340,17-9-2021 10:28,NE15,PM58XHX45588,1.5,NE,true
DCN2595594,17-9-2021 13:43,EG10,YL27IFD65117,3.1,AO,false
NGW4296345,17-9-2021 14:18,NE00,JV67MTI17124,2.5,NE,true
GFA6954762,17-9-2021 16:46,EG03,CR31GMR97972,1.5,EG,true
SWQ1495063,17-9-2021 19:07,KO00,IX01MVL33676,2.5,KO,true
OVG1128113,17-9-2021 20:36,NE07,NO82BAX82566,3.1,NE,true
SYV4052947,17-9-2021 20:42,MR04,XV91YMP27722,2.5,MR,true
POP2943708,17-9-2021 20:50,AO07,BZ76ROL87339,1,AO,true
DEO6981018,17-9-2021 20:58,EG10,CM15YCB60994,2,EG,true
ZQW0341791,17-9-2021 21:34,MR00,UA13YTK28483,2.8,MR,true
GOE3940738,17-9-2021 22:56,MR06,HR53SRO94328,13,MR,true
ZIF8330104,18-9-2021 01:02,MR08,KF48RSD79865,2.8,MR,true
CAX1596767,18-9-2021 01:29,MR07,IN99SEN20660,2.8,EG,false
VHK2621250,18-9-2021 01:35,MR00,QO68DIC93032,2.5,MR,true
TZG5238815,18-9-2021 03:29,NE12,PM58XHX45588,1.5,NE,true
ESL5465196,18-9-2021 04:09,NE10,QP02SYE47964,2.8,NE,true
DKO8872548,18-9-2021 04:15,MR08,RR98KQE80731,1.25,MR,true
LLB4292532,18-9-2021 04:39,EG04,WY00MLL63827,2.5,KO,false
PDD0956396,18-9-2021 04:47,EG10,EC02LZC49528,2.8,EG,true
UNM8149380,18-9-2021 04:50,NE04,PM58XHX45588,1.5,NE,true
BCZ6994606,18-9-2021 06:21,MR03,QN23UHH39091,2.8,MR,true
CEP0760303,18-9-2021 06:32,KO06,ED51EWW52190,2.8,KO,true
NFY1480827,18-9-2021 06:57,AO00,LG64ARC91224,13,AO,true
MZX4471304,18-9-2021 07:10,KO03,RV87TIY76692,2.5,KO,true
DOC4788701,18-9-2021 08:20,MR02,IX01MVL33676,1.5,KO,false
OKD5859461,18-9-2021 08:22,MR00,HA82SCK64299,1.5,MR,true
ZCB5763142,18-9-2021 09:00,EG03,DW44ZOO26361,2.5,EG,true
HMW0524878,18-9-2021 09:34,NE15,FY47TUN40300,1,NE,true
EDW8782514,18-9-2021 10:04,AO03,RR73DWB65452,2.8,AO,true
ILI8557030,18-9-2021 11:01,OO05,XV40HUQ04740,2.2,OO,true
BJK9715611,18-9-2021 11:27,MR05,XV91YMP27722,2.5,MR,true
JAV2167367,18-9-2021 11:50,NE12,QP02SYE47964,2.8,NE,true
GIR0264289,18-9-2021 11:56,OO12,JE65QJK64802,1.5,GF,false
EAL6051150,18-9-2021 12:23,NE05,PD45WOT56494,2,NE,true
WZC2310337,18-9-2021 12:30,OO06,LC72NRN52084,3.1,OO,true
ZYI4940171,18-9-2021 14:22,AO05,AY38OQF67603,2.8,OO,false
RET2202562,18-9-2021 16:35,OO11,AT19HLV57173,2.8,OO,true
HCY6734786,18-9-2021 16:43,AO09,OC94ASJ72024,1,AO,true
CKT4564104,18-9-2021 19:04,OO04,QR03XCJ37459,2.8,OO,true
YHN6150234,18-9-2021 20:49,EG01,TZ48CCW54765,3.1,EG,true
LYQ7700816,18-9-2021 21:57,OO06,QX75YWC61835,2.5,OO,true
UXD4164540,18-9-2021 21:59,EG10,RR98KQE80731,2.8,MR,false
XZR4547614,18-9-2021 23:09,OO08,XV40HUQ04740,1,OO,true
LJW7239947,18-9-2021 23:14,AO11,RR73DWB65452,2.8,AO,true
VHR2300238,18-9-2021 23:16,KO04,EZ65FLV39493,1.5,MR,false
FEO7360429,19-9-2021 01:19,AO03,BM25PHF40639,13,AO,true
VQY5959891,19-9-2021 04:39,AO06,OY94SZK34436,2.8,NE,false
QGM5886213,19-9-2021 05:27,NE14,EG95RTB75032,2.8,NE,true
CKT9156115,19-9-2021 06:32,AO05,MP14WFM40909,2.8,GF,false
NZZ9790256,19-9-2021 06:33,MR06,BK77KNV91142,2.5,OO,false
LFV6273790,19-9-2021 06:49,NE07,TZ48CCW54765,2.5,EG,false
LMJ9449332,19-9-2021 08:05,AO03,SU00RDZ36214,2.8,AO,true
QVA5641386,19-9-2021 08:46,GF00,WU78BMX13511,1,GF,true
XUE0674038,19-9-2021 09:05,GF00,MA30QLI76818,2.5,GF,true
PXZ2463780,19-9-2021 09:43,NE06,AT19HLV57173,2.8,OO,false
KCO1386287,19-9-2021 10:56,MR03,JF94VYA88954,1.25,OO,false
JBU9014108,19-9-2021 11:44,MR01,XV40HUQ04740,2.8,OO,false
KHN5770103,19-9-2021 12:54,GF00,MA30QLI76818,2.5,GF,true
CSH5967697,19-9-2021 15:12,NE08,QU94IGC75528,1.5,EG,false
TBK4244319,19-9-2021 15:24,GF00,WU78BMX13511,1,GF,true
CDK9283681,19-9-2021 15:34,KO07,HW75BKT77773,2.2,KO,true
VTE8916621,19-9-2021 15:51,EG04,VL67TFO75321,13,EG,true
EFA8300620,19-9-2021 16:07,AO09,LG64ARC91224,2.8,AO,true
LEU5302264,19-9-2021 17:24,GF00,BY85QGR11636,2.5,GF,true
VNV7800597,19-9-2021 17:49,EG12,CM15YCB60994,2,EG,true
WXE5345301,19-9-2021 20:08,MR04,KF48RSD79865,2.8,MR,true
ZSR9165452,19-9-2021 21:25,MR05,HE38BQH01623,2.8,MR,true
AGZ4177106,19-9-2021 21:38,EG11,EC02LZC49528,2.8,EG,true
OKJ8550641,19-9-2021 21:46,NE12,VX68BAR38623,1.5,NE,true
IYH5837355,19-9-2021 22:43,EG08,IW53OQE31439,2.8,EG,true
JPE2771738,19-9-2021 22:45,GF00,BY85QGR11636,2.5,GF,true
WQD6595444,19-9-2021 22:50,AO12,PE73VJU23485,2.8,AO,true
HWV6576219,19-9-2021 23:01,KO08,YL27IFD65117,1,AO,false
IRS9108895,20-9-2021 00:23,NE11,IC95TLY24827,2.5,OO,false
IVG8369124,20-9-2021 00:46,KO03,BI87HYL81972,2.8,MR,false
ZND0369196,20-9-2021 00:53,AO18,DP11ENT03275,3.1,AO,true
KQI4234026,20-9-2021 01:33,AO17,DP11ENT03275,2.8,AO,true
RIA2155741,20-9-2021 01:47,EG01,IW53OQE31439,2.8,EG,true
CWR7095062,20-9-2021 03:35,KO09,ED51EWW52190,2.8,KO,true
